"문화공간코드","장르분류코드","장르분류명","문화공간명","대표이미지","주소","전화번호","팩스번호","홈페이지","관람시간","관람료(원)","휴관일","개관일자","객석수","X좌표","Y좌표","기타사항","무료구분"
"101475","8","도서관","이문어린이도서관(숲속작은도서관)","http://culture.seoul.go.kr/data/cf/20200211100108.jpg","천장산로9길 68","02-968-7530","","https://www.l4d.or.kr/intro/index.do","","","매주 월요일 및 법정공휴일","","","37.59888471208909","127.05384519944289","",""
"101286","8","도서관","도봉문화정보도서관","","서울특별시 도봉구 덕릉로 315","02-900-1835~8","","http://www.unilib.dobong.kr/contents.do?idx=63","","","","","","37.6446905747","127.0437688527","",""
"101032","8","도서관","용산꿈나무도서관","","서울 용산구 백범로 329","707-0138","","https://www.yslibrary.or.kr/dream/index.do","","","월요일 법정공휴일","","","37.53922334075765","126.96487860270594","",""
"101308","8","도서관","구로구립 하늘도서관","http://culture.seoul.go.kr/data/cf/20180823171218.jpg","서울특별시 구로구 구로동로13길 68","864-9585","","lib.guro.go.kr","","","매주 화요일 및 법정공휴일","","","37.487375665","126.8813482699","",""
"101180","8","도서관","구로구립개봉도서관","http://culture.seoul.go.kr/data/cf/20180618100648.jpg","서울특별시 구로구 개봉로16길 30-11","02-2689-1695","","http://lib.guro.go.kr/","","","매주 화요일 및 법정공휴일","","","37.48899216484345","126.85889338319454","",""
"100987","8","도서관","강서도서관","","서울특별시 강서구 등촌로51나길 29","02-3219-7000","","http://gslib.sen.go.kr","","","매월 1주 3주 금요일","","","37.5479031989","126.8599281719","",""
"101099","8","도서관","아름꿈도서관","http://culture.seoul.go.kr/data/cf/20180510140956.jpg","서울특별시 종로구 종로58가길 19(숭인동)","02- 2237 -6644","","www.jfac.or.kr","","","일요일 설및 추석연휴 기타 관장이 필요에 의해 정하는날","","","37.5726975804","127.0171157579","",""
"100982","8","도서관","중곡문화체육센터도서관","","서울특별시 광진구 능동로 433","3408-4931","","","","","","","","37.5677777605","127.0848034473","",""
"101290","8","도서관","종암동새날도서관","http://culture.seoul.go.kr/data/cf/20180720085824.jpg","서울특별시 성북구 종암로 98-8 45층 종암동새날도서관","02-6925-6920","","https://www.sblib.seoul.kr/snlib/","","","24주 월요일 및 국경일","","","37.5990349966","127.0352219661","",""
"101170","8","도서관","강남구립논현정보도서관","","서울특별시 강남구 학동로 169","02-511-7466","","http://nhilib.gangnam.go.kr/","","","매주 일요일","","","37.5138635177","127.0293227752","",""
"101068","8","도서관","청파어린이영어도서관","","서울특별시 용산구 청파로49길 34","02-702-0641","","http://www.celc.go.kr/index.html","","","","","","37.5454772975","126.9684922075","",""
"101000","8","도서관","용산구립청파도서관","http://culture.seoul.go.kr/data/cf/20180322144029.bmp","서울특별시 용산구 청파로93길 27","02-714-3931","","https://www.yslibrary.or.kr","","","매주 월요일 법정공휴일","","","37.5539248195","126.9676059172","",""
"101013","8","도서관","강동구립천호도서관","http://culture.seoul.go.kr/data/cf/20180406163243.jpg","서울특별시 강동구 성안로31마길 1","02-488-7223~4","","http://www.gdlibrary.or.kr/chlib/main.do","","","매주 월요일","","","37.5405219609","127.1340836611","",""
"101298","8","도서관","서울휴먼라이브러리","http://culture.seoul.go.kr/data/cf/20180807162949.jpg","서울특별시 동대문구 서울시립대로 163 서울시립대학교","02-6490-6242","","http://www.seoulhumanlibrary.org","","","토요일 일요일","","","37.58388984933984","127.05878195363569","",""
"101232","8","도서관","도봉기적의도서관","","서울특별시 도봉구 도봉로180길 84","02-3493-7171","","www.unilib.dobong.kr/board/list.do?a_num=85973595","","","","","","37.6813867356","127.0502929863","",""
"101166","8","도서관","강남구립도곡정보문화도서관","http://culture.seoul.go.kr/data/cf/20180614101058.jpg","서울특별시 강남구 도곡로18길 57","02-2176-0783","","http://dogoklib.gangnam.go.kr","","","첫째 셋째주 월요일","","","37.4883118354","127.0388786754","",""
"101056","8","도서관","구립응암정보도서관","http://culture.seoul.go.kr/data/cf/20180508100616.jpg","서울특별시 은평구 가좌로7길 15","02-308-2320","","http://www.ealib.or.kr/","","","매주 금요일 및 법정공휴일","","","37.5859665629","126.9196820595","",""
"101360","8","도서관","성동구립용답도서관","http://culture.seoul.go.kr/data/cf/20190402142353.jpg","서울특별시 성동구 용답동 용답중앙3길 10","02-2204-6470","","https://www.sdlib.or.kr/yd/","","","매주 월요일 지정공휴일","","","37.566684","127.051297","",""
"101347","8","도서관","금천구립시흥도서관","http://culture.seoul.go.kr/data/cf/20190227110908.jpg","서울 금천구 금하로 764","02-809-8242","","http://geumcheonlib.seoul.kr/","","","매월 첫번째 세번째 금요일과 법정공휴일","","","0","0","",""
"101169","8","도서관","강남구립청담도서관","http://culture.seoul.go.kr/data/cf/20180614134825.jpg","서울특별시 강남구 압구정로79길 26  청담동주민센터  7층","02-540-7042","","http://cdlib.gangnam.go.kr/","","","매월 첫째 셋째 월요일 및 일요일을 제외한 법정공휴일","","","37.5250905785","127.0492919062","",""
"101111","8","도서관","용산 고래이야기 작은도서관","http://culture.seoul.go.kr/data/cf/20180515211412.JPG","서울특별시 용산구 효창원로 157","070-8950-0615","","http://cafe.naver.com/bookwhale","","","","","","37.5419433693","126.9616909401","",""
"101181","8","도서관","구로구립 글마루한옥어린이도서관","http://culture.seoul.go.kr/data/cf/20180618105513.jpg","서울특별시 구로구 고척로27바길 7","02-2060-5169","","http://lib.guro.go.kr/","","","매주 화요일 법정공휴일","","","37.5069150594","126.8456365737","",""
"101477","8","도서관","이문어린이도서관","http://culture.seoul.go.kr/data/cf/20200220132549.jpg","서울특별시 동대문구 천장산로9길 68","02-968+7530","","https://l4d.or.kr/imc/index.do","","","매주 월요일 및 법정공휴일","","","37.59889102005649","127.05384293920638","",""
"101249","8","도서관","반포도서관","http://culture.seoul.go.kr/data/cf/20180705112037.JPG","서울특별시 서초구 고무래로 34","02-520-8700","","http://banpolib.or.kr/","","","","","","37.5024886051","127.012512651","",""
"101305","8","도서관","구로구립 하늘도서관","","서울특별시 구로구 구로동로13길 68","02-864-9585","","lib.guro.go.kr","","","매주 화요일 및 법정공휴일","","","37.487375665","126.8813482699","",""
"101349","8","도서관","금천구립가산도서관","http://culture.seoul.go.kr/data/cf/20190227111835.jpg","서울 금천구 가산로5길 43","02-865-6817","","http://geumcheonlib.seoul.kr/","","","매월 두번째 네번째 월요일과 법정공휴일","","","0","0","",""
"100965","8","도서관","마포구립서강도서관","http://culture.seoul.go.kr/data/cf/20180115155906.jpg","서울  마포구 창전동 145-15","02-3141-7053","","https://mplib.mapo.go.kr/sglib/","","","매주 화요일 법정 공휴일","","","37.5477396982","126.9320894018","",""
"100948","8","도서관","청운문학도서관","","서울  종로구 청운동 4-20","070-4680-4032","","","","","","","","37.5904002098","126.9658554884","",""
"100994","8","도서관","용산도서관","http://culture.seoul.go.kr/data/cf/20180321100541.bmp","서울특별시 용산구 두텁바위로 160","02-6902-7777","","http://yslib.sen.go.kr","","","매월 둘째 넷째 화요일/ 법정공휴일","","","37.5520066655","126.9801412521","",""
"100771","8","도서관","아리랑정보도서관","http://culture.seoul.go.kr/data/cf/20111214112741.jpg","서울  성북구 돈암동  아리랑로 82","02-3291-4990","","http://lib.arirang.go.kr","","","","","","37.5998987","127.0139750","","0"
"100787","8","도서관","월계문화정보도서관","http://culture.seoul.go.kr/data/cf/20111214135322.jpg","서울  노원구 월계동  월계로 319","02-991-0871","02-991-0882","http://www.wolgyelib.kr","","","","","","37.6286376","127.0561463","","0"
"101162","8","도서관","강남구립역삼푸른솔도서관","http://culture.seoul.go.kr/data/cf/20180605104544.gif","서울특별시 강남구 테헤란로8길 36","02-2051-1178","","http://ysplib.gangnam.go.kr/","","","매월 둘째 넷째 화요일 및 법정공휴일","","","37.4964986405","127.0320300084","",""
"100848","8","도서관","강동구립성내도서관","http://culture.seoul.go.kr/data/cf/20101118161037.jpg","서울  강동구 성내동 385 )","02-471-0044","02-471-1072","http://www.gdlibrary.or.kr/snlib/","","","매주 월요일","","","37.5328592","127.1333198","","0"
"100001","8","도서관","개포도서관","http://culture.seoul.go.kr/data/cf/title_100001.gif","서울  강남구 개포동  선릉로4길 30","02-3462-1989","02-3462-1970","http://gplib.sen.go.kr/","절기에 따라 다름","유료","매월 둘째 넷째 목요일  법정공휴일 임시휴관일","","","37.4829604","127.0637690","■ 대지 : 10000㎡ (3025평) ■ 건물 : 2377㎡(719평)의 지하1층 지상 2층 건물","1"
"100920","8","도서관","아리향기작은도서관","http://culture.seoul.go.kr/data/cf/20170303155427.gif","서울  강서구 염창동 53-1  2층 아리향기작은도서관","02-2600-7326","","https://lib.gangseo.seoul.kr/small/use/guide_yeomchang.jsp","","","공휴일","","","37.5537362431","126.870985349","",""
"100903","8","도서관","도봉기적의도서관","http://culture.seoul.go.kr/data/cf/20170106185617.jpg","서울  도봉구 도봉동 652-2  마들로797","02-3493-7171","","https://miraclelib.dobong.kr","","","매주화요일법정공휴일","","","37.6812003","127.0502366","",""
"100309","8","도서관","남산도서관","http://culture.seoul.go.kr/data/cf/20111208114509.jpg","서울  용산구 후암동  남산공원길 3","02-754-7338","02-754-6545","http://nslib.sen.go.kr/","","","정기휴관일 : 매월 13주 월요일 법정공휴일 임시휴관일","","","37.5530786","126.9813340","","0"
"100425","8","도서관","한국사회과학도서관","http://culture.seoul.go.kr/data/cf/title_100425.jpg","서울  종로구 사직동 304-28 )","02-767-9514","","http://www.kossda.or.kr/w11_01a.asp","","","","","","37.5735320","126.9644200","■ 대지 704평 연건평 1038평(지상5층 지하1층)","1"
"101163","8","도서관","강남구립역삼도서관","http://culture.seoul.go.kr/data/cf/20180605104806.gif","서울특별시 강남구 역삼로7길 16","02-508-1139","","http://library.gangnam.go.kr/","","","","","","37.4953738379","127.0332824837","",""
"101159","8","도서관","강남구립대치도서관","http://culture.seoul.go.kr/data/cf/20180605103618.gif","서울특별시 강남구 삼성로 212","02-565-7533","","http://dchlib.gangnam.go.kr/","","","매월 둘째 넷째 화요일 및 법정공휴일","","","37.4996164902","127.0659173376","",""
"100732","8","도서관","국회도서관","http://culture.seoul.go.kr/data/cf/20111208100039.jpg","서울  영등포구 여의도동   의사당대로 1","02-788-4211","","http://www.nanet.go.kr","월요일~금요일 : 오전 9시~오후10시(야간이용시간 : 오후6시~오후10시)  토요일~일요일 : 오전9시~오후5시","","매월 둘째 넷째 토요일/ 일요일을 제외한 공휴일(공휴일과 겹친 토요일 일요일 휴관)","","","37.5312547","126.9171584","","0"
"100875","8","도서관","수유문화정보센터","http://culture.seoul.go.kr/data/cf/20111103131035.jpg","서울  강북구 수유동 605-412 )","02-944-3170","02-944-3179","http://www.gangbuklib.seoul.kr/suyu/com/","","","첫째 셋째 휴관일","2010.08.11","","37.6301290","127.0175430","","1"
"101348","8","도서관","금천구립독산도서관","http://culture.seoul.go.kr/data/cf/20190227111535.jpg","서울 금천구 독산로54길 114","02-863-9544","","http://geumcheonlib.seoul.kr/","","","매월 첫번째 세번째 월요일과 법정공휴일","","","0","0","",""
"100900","8","도서관","강동구립강일도서관","","서울  강동구 강일동 678","02-427-4004","","http://www.gdlibrary.or.kr/gilib/main.do","","","","","","37.5649594","127.1716731","",""
"101152","8","도서관","성동구립도서관","","서울특별시 성동구 고산자로10길 9","02-2204-6420","","https://www.sdlib.or.kr","","","매주 월요일 법정 공휴일","","","37.5591787051","127.0349587297","",""
"101109","8","도서관","용산구 효창사랑 작은도서관","http://culture.seoul.go.kr/data/cf/20180515205933.JPG","서울특별시 용산구 효창원로 160","02-713-2309","","https://hyochanglove.modoo.at/","","","","","","37.5422969256","126.9628313462","",""
"100424","8","도서관","종로도서관","http://culture.seoul.go.kr/data/cf/20111020162810.gif","서울  종로구 사직동 1-28 )","02-737-1701","","http://jnlib.sen.go.kr/","","","매월 둘째 넷째 월요일공휴일","","","37.5764744","126.9664576","","1"
"100863","8","도서관","강동구립암사도서관","http://culture.seoul.go.kr/data/cf/20110217175931.JPG","서울  강동구 암사동 471-37 )","429-0476~7","429-0471","http://www.gdlibrary.or.kr/aslib/","","","매주 월요일 법정 공휴일","","","37.5528446","127.1333498","","0"
"101107","8","도서관","용산 백합어린이도서관","http://culture.seoul.go.kr/data/cf/20180515205424.JPG","서울특별시 용산구 후암로15길 19-22","02-749-0102","","http://cafe.naver.com/100kidsbook","","","일요일","","","37.5487192144","126.9768015471","",""
"100820","8","도서관","대림정보문화도서관","http://culture.seoul.go.kr/data/cf/20111208115038.jpg","서울  영등포구 대림동   도신로27길 9","02)828-3700","02)828-3701","http://www.dllib.or.kr/index.jsp","","","","","","37.5042667","126.8960500","","0"
"100849","8","도서관","강동구립해공도서관","http://culture.seoul.go.kr/data/cf/20101118160229.jpg","서울  강동구 천호동 360 )","02-478-9656~7","02-478-9658","http://hg.gdlibrary.or.kr/","","","매주 화요일","","","37.5439721","127.1255997","","0"
